2016年11月22日,751.35
2016年11月21日,739.25
2016年11月20日,731.03
2016年11月19日,751.62
2016年11月18日,751.59
2016年11月17日,740.98
2016年11月16日,744.2
2016年11月15日,711.62
2016年11月14日,705.02
2016年11月13日,702.03
2016年11月12日,705.05
2016年11月11日,716.41
2016年11月10日,715.53
2016年11月09日,723.27
2016年11月08日,709.85
2016年11月07日,703.13
2016年11月06日,711.52
2016年11月05日,703.42
2016年11月04日,703.23
2016年11月03日,688.7
2016年11月02日,740.83
2016年11月01日,729.79
2016年10月31日,700.97
2016年10月30日,701.86
2016年10月29日,714.48
2016年10月28日,689.65
2016年10月27日,688.31
2016年10月26日,678.3
2016年10月25日,657.59
2016年10月24日,653.76
2016年10月23日,657.07
2016年10月22日,657.29
2016年10月21日,632.83
2016年10月20日,630.86
2016年10月19日,630.52
2016年10月18日,637.96
2016年10月17日,639.19
2016年10月16日,641.63
2016年10月15日,638.65
2016年10月14日,640.38
2016年10月13日,636.79
2016年10月12日,636.19
2016年10月11日,641.07
2016年10月10日,618.99
2016年10月09日,616.75
2016年10月08日,619.11
2016年10月07日,617.12
2016年10月06日,613.02
2016年10月05日,612.51
2016年10月04日,610.2
2016年10月03日,612.13
2016年10月02日,610.89
2016年10月01日,613.98
2016年09月30日,609.73
2016年09月29日,605.69
2016年09月28日,604.73
2016年09月27日,606.17
2016年09月26日,608.04
2016年09月25日,600.83
2016年09月24日,602.63
2016年09月23日,602.84
2016年09月22日,596.3
2016年09月21日,597.15
2016年09月20日,608.31
2016年09月19日,609.23
2016年09月18日,609.87
2016年09月17日,605.98
2016年09月16日,606.97
2016年09月15日,607.16
2016年09月14日,610.68
2016年09月13日,609.24
2016年09月12日,608.24
2016年09月11日,606.72
2016年09月10日,623.51
2016年09月09日,622.86
2016年09月08日,626.32
2016年09月07日,614.54
2016年09月06日,610.44
2016年09月05日,606.59
2016年09月04日,608.63
2016年09月03日,598.21
2016年09月02日,575.54
2016年09月01日,572.3
2016年08月31日,575.47
2016年08月30日,577.5
2016年08月29日,574.11
2016年08月28日,573.91
2016年08月27日,569.95
2016年08月26日,579.65
2016年08月25日,577.76
2016年08月24日,580.18
2016年08月23日,583.41
2016年08月22日,586.75
2016年08月21日,581.31
2016年08月20日,581.7
2016年08月19日,575.63
2016年08月18日,574.32
2016年08月17日,573.22
2016年08月16日,577.44
2016年08月15日,567.24
2016年08月14日,570.47
2016年08月13日,585.59
2016年08月12日,587.56
2016年08月11日,589.12
2016年08月10日,592.1
2016年08月09日,587.8
2016年08月08日,591.05
2016年08月07日,592.69
2016年08月06日,587.78
2016年08月05日,575.04
2016年08月04日,578.29
2016年08月03日,566.35
2016年08月02日,547.47
2016年08月01日,606.27
